Sector,Year,Industry,Industry price change %,Max increase ticker (increase %),Max volume ticker (volume)
CONSUMER SERVICES,1995,HOTELS/RESORTS,-3.76,PENN (83.93),PENN (649680300)
CONSUMER SERVICES,2018,RENTAL/LEASING COMPANIES,-3.89,EHIC (7.17),HTZ (595129500)
CONSUMER SERVICES,2005,ADVERTISING,-3.9,CCO (5.53),CCO (16595200)
CONSUMER SERVICES,1996,TRANSPORTATION SERVICES,-3.96,GATX (-3.96),GATX (27812200)
CONSUMER SERVICES,2005,REAL ESTATE,-3.96,GOOD (-3.96),GOOD (4712600)
CONSUMER SERVICES,1998,CONSUMER: GREETING CARDS,-3.96,CSS (-3.96),CSS (3582600)
CONSUMER SERVICES,2016,TELECOMMUNICATIONS EQUIPMENT,-4.0,WIFI (83.31),GOGO (344873100)
CONSUMER SERVICES,1997,OFFICE EQUIPMENT/SUPPLIES/SERVICES,-4.04,GWW (22.06),GWW (53089600)
CONSUMER SERVICES,1994,RESTAURANTS,-4.2,SBUX (22.22),SBUX (3571910400)
CONSUMER SERVICES,2007,HOTELS/RESORTS,-4.27,MGM (45.94),PENN (982391800)
CONSUMER SERVICES,2006,PAPER,-4.4,ESND (-4.4),ESND (87583400)
CONSUMER SERVICES,2002,MARINE TRANSPORTATION,-4.54,OMEX (43.53),CCL (533753200)
CONSUMER SERVICES,1970,CLOTHING/SHOE/ACCESSORY STORES,-4.58,FL (-4.58),FL (11738800)
CONSUMER SERVICES,2017,RECREATIONAL PRODUCTS/TOYS,-4.6,MIK (17.14),MIK (549391200)
CONSUMER SERVICES,1994,NEWSPAPERS/MAGAZINES,-4.6,MDP (16.93),GCI (180382400)
CONSUMER SERVICES,2015,BOOKS,-4.68,SCHL (7.32),HMHC (255252200)
CONSUMER SERVICES,1999,NEWSPAPERS/MAGAZINES,-4.81,NYT (43.17),GCI (165542800)
CONSUMER SERVICES,2010,HOMEBUILDING,-4.85,IRS (65.88),JOE (254553000)
CONSUMER SERVICES,2011,MILITARY/GOVERNMENT/TECHNICAL,-4.95,MG (86.88),ACM (232449800)
CONSUMER SERVICES,2015,FARMING/SEEDS/MILLING,-5.01,UVV (34.97),STKL (152765900)
CONSUMER SERVICES,2002,FOOD CHAINS,-5.12,WMK (12.17),KR (2015860400)
CONSUMER SERVICES,2011,DIVERSIFIED COMMERCIAL SERVICES,-5.14,PAYX (-4.08),PAYX (778917300)
CONSUMER SERVICES,2006,RECREATIONAL PRODUCTS/TOYS,-5.18,BBW (-5.18),BBW (61785400)
CONSUMER SERVICES,1994,TELEVISION SERVICES,-5.21,DIS (6.67),DIS (919932100)
CONSUMER SERVICES,2018,REAL ESTATE,-5.31,GOODO (0.53),HF (47364400)
CONSUMER SERVICES,2015,MISCELLANEOUS,-5.31,MPV (3.62),TY (16994100)
CONSUMER SERVICES,2009,ELECTRONICS DISTRIBUTION,-5.39,GME (-5.39),GME (1203022700)
CONSUMER SERVICES,2002,REAL ESTATE INVESTMENT TRUSTS,-5.39,DX (136.1),AMT (493420700)
CONSUMER SERVICES,1999,MISCELLANEOUS,-5.58,FUND (-1.95),TY (17717900)
CONSUMER SERVICES,1979,RESTAURANTS,-5.71,MCD (-5.71),MCD (733364000)
CONSUMER SERVICES,1990,DIVERSIFIED COMMERCIAL SERVICES,-5.77,PAYX (-5.77),PAYX (502827700)
CONSUMER SERVICES,1981,MOVIES/ENTERTAINMENT,-5.88,MCS (-5.88),MCS (3745600)
CONSUMER SERVICES,1973,REAL ESTATE INVESTMENT TRUSTS,-5.93,WY (36.68),WY (15174300)
CONSUMER SERVICES,2015,TELEVISION SERVICES,-5.97,AMCX (16.87),CMCSA (7070438800)
CONSUMER SERVICES,2017,CLOTHING/SHOE/ACCESSORY STORES,-5.99,GPS (45.06),GPS (1473699300)
CONSUMER SERVICES,2017,OTHER SPECIALTY STORES,-6.14,RH (176.76),JD (2906414700)
CONSUMER SERVICES,2001,BOOKS,-6.29,SCHL (17.22),SCHL (65911500)
CONSUMER SERVICES,2010,PROFESSIONAL SERVICES,-6.3,AMEH (200.0),G (175676400)
CONSUMER SERVICES,1988,MISCELLANEOUS,-6.33,FUND (0.0),TY (7224500)
CONSUMER SERVICES,2004,CONSUMER SPECIALTIES,-6.51,SIG (17.14),TIF (340160500)
CONSUMER SERVICES,2000,REAL ESTATE INVESTMENT TRUSTS,-6.51,SBAC (128.13),CCI (315178500)
CONSUMER SERVICES,2002,OTHER SPECIALTY STORES,-6.52,EZPW (89.27),IAC (1435745700)
CONSUMER SERVICES,1987,NEWSPAPERS/MAGAZINES,-6.57,GCI (7.01),GCI (158886800)
CONSUMER SERVICES,2011,FARMING/SEEDS/MILLING,-6.59,ANDE (17.05),UVV (70088200)
CONSUMER SERVICES,2015,BROADCASTING,-6.63,GTN (49.13),SIRI (7060702300)
CONSUMER SERVICES,2011,CONSUMER: GREETING CARDS,-6.65,CSS (-6.65),CSS (5868000)
CONSUMER SERVICES,1996,BUILDING OPERATORS,-6.7,BAM (26.43),BAM (21400400)
CONSUMER SERVICES,2002,SERVICES-MISC. AMUSEMENT & RECREATION,-6.76,IGT (10.59),IGT (1047708000)
CONSUMER SERVICES,2009,PROFESSIONAL SERVICES,-6.82,G (81.49),HURN (244758700)
CONSUMER SERVICES,1988,HOTELS/RESORTS,-6.82,MGM (-6.82),MGM (127600)
CONSUMER SERVICES,2012,PAPER,-6.85,ESND (-6.85),ESND (57933000)
CONSUMER SERVICES,2017,OTHER CONSUMER SERVICES,-6.95,HLG (506.71),JCI (1301753600)
CONSUMER SERVICES,2005,HOME FURNISHINGS,-6.96,WSM (19.86),BBBY (692110800)
CONSUMER SERVICES,1996,OTHER SPECIALTY STORES,-6.97,FCFS (53.13),ODP (536615300)
CONSUMER SERVICES,1983,TELEVISION SERVICES,-7.0,CMCSA (34.29),DIS (1866207800)
CONSUMER SERVICES,1993,CLOTHING/SHOE/ACCESSORY STORES,-7.01,TLRD (187.87),ROST (2505961600)
CONSUMER SERVICES,2002,PUBLISHING,-7.04,RELX (5.99),RELX (25078800)
CONSUMER SERVICES,2017,CONSUMER SPECIALTIES,-7.08,TIF (33.63),SIG (481454600)
CONSUMER SERVICES,1994,FOOD CHAINS,-7.09,KR (16.97),KR (666267200)
CONSUMER SERVICES,1995,HOMEBUILDING,-7.21,JOE (-0.68),JOE (9856500)
CONSUMER SERVICES,2007,SERVICES-MISC. AMUSEMENT & RECREATION,-7.31,CHDN (28.68),IGT (822672100)
CONSUMER SERVICES,2010,MILITARY/GOVERNMENT/TECHNICAL,-7.31,WLDN (69.49),ACM (170571300)
CONSUMER SERVICES,1984,CLOTHING/SHOE/ACCESSORY STORES,-7.34,LB (8.0),GPS (547981200)
CONSUMER SERVICES,1990,CONSUMER: GREETING CARDS,-7.34,CSS (-7.34),CSS (3018300)
CONSUMER SERVICES,2001,MISCELLANEOUS,-7.54,FUND (18.22),TY (26488100)
CONSUMER SERVICES,1994,OTHER CONSUMER SERVICES,-7.78,IT (124.46),HRB (324596400)
CONSUMER SERVICES,2012,OTHER CONSUMER SERVICES,-7.81,APDN (250.0),JCI (1386672200)
CONSUMER SERVICES,2007,BROADCASTING,-7.81,NXST (92.02),SIRI (10057550100)
CONSUMER SERVICES,1996,BOOKS,-7.86,PSO (12.77),SCHL (52533800)
CONSUMER SERVICES,1988,NEWSPAPERS/MAGAZINES,-7.9,LEE (10.77),GCI (158504600)
CONSUMER SERVICES,2016,HOME FURNISHINGS,-7.92,PIR (69.78),BBBY (604033000)
CONSUMER SERVICES,1992,MISCELLANEOUS,-7.94,TY (-5.56),TY (12802900)
CONSUMER SERVICES,1978,RESTAURANTS,-7.96,MCD (-7.96),MCD (737764000)
CONSUMER SERVICES,1994,REAL ESTATE INVESTMENT TRUSTS,-8.03,BDN (146.43),RYN (169804200)
CONSUMER SERVICES,2004,BROADCASTING,-8.07,CETV (122.4),SIRI (16897146600)
CONSUMER SERVICES,2012,PROFESSIONAL SERVICES,-8.15,AMEH (233.33),G (167845900)
CONSUMER SERVICES,2011,MARINE TRANSPORTATION,-8.45,GLNG (190.33),CCL (1295764400)
CONSUMER SERVICES,2015,REAL ESTATE,-8.49,GOODP (0.39),HF (59761800)
CONSUMER SERVICES,1994,RENTAL/LEASING COMPANIES,-8.52,UHAL (0.72),CAR (100114200)
CONSUMER SERVICES,2014,FARMING/SEEDS/MILLING,-8.72,STKL (19.58),STKL (87600500)
CONSUMER SERVICES,2011,RENTAL/LEASING COMPANIES,-8.75,R (1.08),HTZ (1239759400)
CONSUMER SERVICES,2007,TELECOMMUNICATIONS EQUIPMENT,-8.9,CCOI (45.28),CCOI (186856600)
CONSUMER SERVICES,1990,FOOD CHAINS,-9.02,WMK (0.83),KR (312137600)
CONSUMER SERVICES,2012,DIVERSIFIED COMMERCIAL SERVICES,-9.06,PRGX (3.86),PAYX (661007700)
CONSUMER SERVICES,2012,MOVIES/ENTERTAINMENT,-9.07,RDI (44.47),CNK (250998700)
CONSUMER SERVICES,1976,TELEVISION SERVICES,-9.13,DIS (-9.13),DIS (778315600)
CONSUMER SERVICES,2017,MOVIES/ENTERTAINMENT,-9.17,RLJE (152.05),AMC (591338900)
CONSUMER SERVICES,2015,FOOD CHAINS,-9.18,KR (31.69),KR (1475799700)
CONSUMER SERVICES,1988,BROADCASTING,-9.24,TGNA (-9.24),TGNA (302990200)
CONSUMER SERVICES,2018,ELECTRONICS DISTRIBUTION,-9.36,GME (-9.36),GME (705222700)
CONSUMER SERVICES,1994,MARINE TRANSPORTATION,-9.51,RCL (7.55),CCL (183411200)
CONSUMER SERVICES,2012,MARINE TRANSPORTATION,-9.52,RCL (31.27),CCL (1138939700)
CONSUMER SERVICES,2014,HOTELS/RESORTS,-9.55,MAR (59.38),MGM (2410726200)
CONSUMER SERVICES,2006,TELECOMMUNICATIONS EQUIPMENT,-9.61,CCOI (203.18),CCOI (84440300)
CONSUMER SERVICES,2005,SERVICES-MISC. AMUSEMENT & RECREATION,-9.62,MTN (50.07),IGT (638254800)
CONSUMER SERVICES,2012,AUTOMOTIVE AFTERMARKET,-9.66,MNRO (-9.66),MNRO (69440800)
CONSUMER SERVICES,1988,MILITARY/GOVERNMENT/TECHNICAL,-9.67,EEI (-8.33),VSEC (2654000)
CONSUMER SERVICES,1987,CONSUMER SPECIALTIES,-9.78,TIF (-9.78),TIF (98548000)
CONSUMER SERVICES,2006,OTHER CONSUMER SERVICES,-9.84,XOXO (129.37),JCI (994429100)
CONSUMER SERVICES,1986,OTHER SPECIALTY STORES,-9.86,HVT (-9.86),HVT (9199200)
CONSUMER SERVICES,1976,RESTAURANTS,-9.92,MCD (-9.92),MCD (731730400)
CONSUMER SERVICES,1987,OTHER SPECIALTY STORES,-10.0,HVT (-10.0),HVT (7240000)
CONSUMER SERVICES,1999,TRANSPORTATION SERVICES,-10.0,GATX (-10.0),GATX (35247700)
CONSUMER SERVICES,1984,MARINE TRANSPORTATION,-10.11,MATX (41.12),MATX (36068600)
CONSUMER SERVICES,2017,FARMING/SEEDS/MILLING,-10.11,STKL (5.44),STKL (110893500)
CONSUMER SERVICES,1990,MISCELLANEOUS,-10.14,FUND (7.69),TY (8518100)
CONSUMER SERVICES,2014,RESTAURANTS,-10.22,GTIM (167.69),SBUX (2407397400)
CONSUMER SERVICES,2018,BUILDING OPERATORS,-10.23,INTG (19.63),SRC (1025814700)
CONSUMER SERVICES,2011,CATALOG/SPECIALTY DISTRIBUTION,-10.27,CNXN (24.19),AMZN (1459978600)
CONSUMER SERVICES,2011,HOTELS/RESORTS,-10.32,GHG (328.57),MGM (5644368800)
CONSUMER SERVICES,2000,MISCELLANEOUS,-10.37,FUND (15.19),TY (27614500)
CONSUMER SERVICES,2011,RESTAURANTS,-10.6,BURG (74.12),SBUX (3793756600)
CONSUMER SERVICES,2015,MILITARY/GOVERNMENT/TECHNICAL,-10.61,EEI (13.67),ACM (362166800)
CONSUMER SERVICES,1992,MOVIES/ENTERTAINMENT,-10.65,MCS (80.88),MCS (4011000)
CONSUMER SERVICES,2005,RESTAURANTS,-10.65,LUB (87.59),SBUX (3419161800)
CONSUMER SERVICES,2007,MISCELLANEOUS,-10.67,TY (-6.61),TY (39025300)
CONSUMER SERVICES,2006,BROADCASTING,-10.68,TV (29.31),SIRI (10555857800)
CONSUMER SERVICES,1991,FOOD CHAINS,-10.69,KR (43.64),KR (521873600)
CONSUMER SERVICES,2011,FOOD CHAINS,-10.7,KR (10.04),KR (3437524600)
CONSUMER SERVICES,2016,ELECTRONICS DISTRIBUTION,-10.77,GME (-10.77),GME (689570100)
CONSUMER SERVICES,2007,HOME FURNISHINGS,-10.84,ARCI (306.82),BBBY (783405500)
CONSUMER SERVICES,2005,NEWSPAPERS/MAGAZINES,-10.89,TST (78.02),GCI (302973900)
CONSUMER SERVICES,1991,CATALOG/SPECIALTY DISTRIBUTION,-11.11,EVLV (-11.11),EVLV (49100)
CONSUMER SERVICES,2007,FARMING/SEEDS/MILLING,-11.24,STKL (55.23),ANDE (153781200)
CONSUMER SERVICES,2015,MOVIES/ENTERTAINMENT,-11.28,WWE (48.3),CNK (181040700)
CONSUMER SERVICES,1986,OTHER CONSUMER SERVICES,-11.32,UNF (57.78),JCI (284592000)
CONSUMER SERVICES,1993,OFFICE EQUIPMENT/SUPPLIES/SERVICES,-11.32,GWW (-4.17),GWW (46662800)
CONSUMER SERVICES,2014,BROADCASTING,-11.33,TSQ (28.78),SIRI (12759500300)
CONSUMER SERVICES,2015,DIVERSIFIED COMMERCIAL SERVICES,-11.44,ALLE (19.75),PAYX (532957500)
CONSUMER SERVICES,2016,AUTOMOTIVE AFTERMARKET,-11.47,MNRO (-11.47),MNRO (68299400)
CONSUMER SERVICES,2011,MOVIES/ENTERTAINMENT,-11.64,CNK (6.63),CNK (287941000)
CONSUMER SERVICES,1989,MILITARY/GOVERNMENT/TECHNICAL,-11.67,EEI (-9.18),VSEC (1565200)
CONSUMER SERVICES,2001,HOMEBUILDING,-11.72,JOE (26.5),JOE (19019600)
CONSUMER SERVICES,1976,MARINE TRANSPORTATION,-11.72,MATX (-11.72),MATX (14083000)
CONSUMER SERVICES,1998,MOVIES/ENTERTAINMENT,-11.75,RDI (-4.55),MCS (6014400)
CONSUMER SERVICES,1999,PUBLISHING,-11.75,RELX (-5.35),RELX (32608000)
CONSUMER SERVICES,2011,TRANSPORTATION SERVICES,-11.87,GATX (21.51),EXPE (743543700)
CONSUMER SERVICES,2007,ADVERTISING,-11.89,NCMI (-1.79),NCMI (110903200)
CONSUMER SERVICES,1983,MARINE TRANSPORTATION,-11.92,MATX (61.01),MATX (36588300)
CONSUMER SERVICES,2001,DIVERSIFIED COMMERCIAL SERVICES,-11.94,PRGX (27.84),PAYX (728082400)
CONSUMER SERVICES,1994,OTHER SPECIALTY STORES,-11.99,BKS (25.63),ODP (209459600)
CONSUMER SERVICES,2017,HOME FURNISHINGS,-12.16,HOME (111.48),BBBY (895654100)
CONSUMER SERVICES,2011,OTHER CONSUMER SERVICES,-12.18,COE (28169.23),JCI (2216408800)
CONSUMER SERVICES,2013,OTHER CONSUMER SERVICES,-12.43,COE (19027.27),JCI (743193200)
CONSUMER SERVICES,2005,TELEVISION SERVICES,-12.52,RCI (63.1),CMCSA (6962378600)
CONSUMER SERVICES,2014,HOME FURNISHINGS,-12.55,WSM (28.55),BBBY (734742700)
CONSUMER SERVICES,1984,RENTAL/LEASING COMPANIES,-12.61,CAR (10.87),CAR (37451700)
CONSUMER SERVICES,1981,MISCELLANEOUS,-12.63,TY (-12.63),TY (3783300)
CONSUMER SERVICES,2018,RECREATIONAL PRODUCTS/TOYS,-12.67,BBW (-6.42),MIK (351725600)
CONSUMER SERVICES,1990,DEPARTMENT/SPECIALTY RETAIL STORES,-12.7,WMT (28.38),WMT (1560220800)
CONSUMER SERVICES,2008,FOOD CHAINS,-12.77,VLGEA (13.31),KR (3749058400)
CONSUMER SERVICES,2005,RECREATIONAL PRODUCTS/TOYS,-12.77,BBW (-12.77),BBW (81499500)
CONSUMER SERVICES,1998,RESTAURANTS,-12.79,GTIM (100.0),SBUX (5218062400)
CONSUMER SERVICES,2015,ADVERTISING,-12.81,MEET (130.97),ANGI (303625000)
CONSUMER SERVICES,1994,BROADCASTING,-12.89,SSP (10.0),TV (529864800)
CONSUMER SERVICES,2002,CLOTHING/SHOE/ACCESSORY STORES,-12.92,DEST (259.49),ROST (1925759200)
CONSUMER SERVICES,2004,MILITARY/GOVERNMENT/TECHNICAL,-13.01,VSEC (95.88),TTEK (136475000)
CONSUMER SERVICES,2010,TELECOMMUNICATIONS EQUIPMENT,-13.15,BCOM (59.56),TI (100706200)
CONSUMER SERVICES,2017,BOOKS,-13.33,PSO (-1.7),HMHC (232041200)
CONSUMER SERVICES,2005,CATALOG/SPECIALTY DISTRIBUTION,-13.38,NTRI (1121.02),AMZN (1805485400)
CONSUMER SERVICES,1987,RETAIL: BUILDING MATERIALS,-13.53,HD (56.25),HD (1772157000)
CONSUMER SERVICES,2014,CATALOG/SPECIALTY DISTRIBUTION,-13.62,VIPS (124.65),VIPS (2784290600)
CONSUMER SERVICES,2002,PAPER,-13.64,ESND (-13.64),ESND (100978400)
CONSUMER SERVICES,2000,DEPARTMENT/SPECIALTY RETAIL STORES,-13.73,KSS (78.43),WMT (2045217000)
CONSUMER SERVICES,2000,PAPER,-13.8,ESND (-13.8),ESND (125565000)
CONSUMER SERVICES,2016,CONSUMER SPECIALTIES,-13.88,TIF (3.9),TIF (502495600)
CONSUMER SERVICES,1984,MILITARY/GOVERNMENT/TECHNICAL,-13.89,VSEC (-13.89),VSEC (6261600)
CONSUMER SERVICES,1999,REAL ESTATE INVESTMENT TRUSTS,-13.92,SBAC (111.27),WY (237446400)
CONSUMER SERVICES,1990,OFFICE EQUIPMENT/SUPPLIES/SERVICES,-13.99,GWW (0.95),GWW (46435200)
CONSUMER SERVICES,2016,MARINE TRANSPORTATION,-14.11,GLOG (83.58),CCL (1221458900)
CONSUMER SERVICES,1992,CONSUMER ELECTRONICS/VIDEO CHAINS,-14.13,BBY (145.67),BBY (785880000)
CONSUMER SERVICES,2000,RETAIL: BUILDING MATERIALS,-14.14,SHW (30.75),LOW (2141396800)
CONSUMER SERVICES,2006,CONSUMER ELECTRONICS/VIDEO CHAINS,-14.35,TWMC (14.43),NFLX (2363327400)
CONSUMER SERVICES,2002,FARMING/SEEDS/MILLING,-14.47,STKL (48.58),UVV (24200600)
CONSUMER SERVICES,1995,ADVERTISING,-14.58,ISIG (-14.58),ISIG (2699400)
CONSUMER SERVICES,2015,RESTAURANTS,-14.72,JAX (21740.0),SBUX (1850174700)
CONSUMER SERVICES,2015,DEPARTMENT/SPECIALTY RETAIL STORES,-14.73,COST (14.05),JCP (3250682200)
CONSUMER SERVICES,2007,CONSUMER SPECIALTIES,-14.82,TIF (16.83),TIF (535785300)
CONSUMER SERVICES,1994,MISCELLANEOUS,-14.85,MPV (-7.81),TY (12534500)
CONSUMER SERVICES,1977,TELEVISION SERVICES,-14.89,DIS (-14.89),DIS (717807300)
CONSUMER SERVICES,2008,OFFICE EQUIPMENT/SUPPLIES/SERVICES,-14.97,GWW (-7.8),GWW (268260800)
CONSUMER SERVICES,1994,PROFESSIONAL SERVICES,-15.0,EXPO (-15.0),EXPO (39500800)
CONSUMER SERVICES,2015,CONSUMER SPECIALTIES,-15.01,SIG (-4.71),TIF (373004000)
CONSUMER SERVICES,1989,REAL ESTATE INVESTMENT TRUSTS,-15.23,HCP (23.41),WY (112637600)
CONSUMER SERVICES,1987,DEPARTMENT/SPECIALTY RETAIL STORES,-15.32,JCP (18.03),TGT (2471368800)
CONSUMER SERVICES,2015,OFFICE EQUIPMENT/SUPPLIES/SERVICES,-15.6,EBF (42.8),HDS (534929600)
CONSUMER SERVICES,2013,BUILDING OPERATORS,-15.62,IRCP (30.16),SRC (915688800)
CONSUMER SERVICES,1991,MARINE TRANSPORTATION,-15.62,CCL (85.84),CCL (203036400)
CONSUMER SERVICES,2011,NEWSPAPERS/MAGAZINES,-15.66,DJCO (-8.01),GCI (1081531900)
CONSUMER SERVICES,1984,MISCELLANEOUS,-15.68,TY (-15.68),TY (10605400)
CONSUMER SERVICES,2007,AUTOMOTIVE AFTERMARKET,-15.8,MNRO (-15.8),MNRO (37568300)
CONSUMER SERVICES,1994,PAPER,-15.87,ESND (-15.87),ESND (102760800)
CONSUMER SERVICES,1990,CLOTHING/SHOE/ACCESSORY STORES,-16.38,DXLG (84.37),ROST (1180233600)
CONSUMER SERVICES,1987,RENTAL/LEASING COMPANIES,-16.48,CAR (41.82),CAR (155774900)
CONSUMER SERVICES,1981,MARINE TRANSPORTATION,-16.59,KEX (93.75),MATX (31617500)
CONSUMER SERVICES,1988,FOOD CHAINS,-16.63,VLGEA (33.85),KR (1052999200)
CONSUMER SERVICES,2007,RENTAL/LEASING COMPANIES,-16.83,SP (20.86),HTZ (315236600)
CONSUMER SERVICES,1982,TRANSPORTATION SERVICES,-16.94,GATX (-16.94),GATX (23035200)
CONSUMER SERVICES,1993,PAPER,-17.01,ESND (-17.01),ESND (48654400)
CONSUMER SERVICES,2006,HOME FURNISHINGS,-17.01,BBBY (4.67),BBBY (858673500)
CONSUMER SERVICES,2015,ELECTRONICS DISTRIBUTION,-17.04,GME (-17.04),GME (520070600)
CONSUMER SERVICES,2017,ADVERTISING,-17.11,ANGI (28.66),MEET (385830500)
CONSUMER SERVICES,2008,DIVERSIFIED COMMERCIAL SERVICES,-17.19,FORR (2.58),PAYX (1017706800)
CONSUMER SERVICES,2005,BOOKS,-17.2,PSO (-1.33),SCHL (57825500)
CONSUMER SERVICES,2010,OTHER CONSUMER SERVICES,-17.25,COE (188.24),JCI (2703224900)
CONSUMER SERVICES,2015,HOTELS/RESORTS,-17.25,ERI (172.28),MGM (2378628800)
CONSUMER SERVICES,2008,MILITARY/GOVERNMENT/TECHNICAL,-17.4,TTEK (14.56),ACM (224684100)
CONSUMER SERVICES,1987,SERVICES-MISC. AMUSEMENT & RECREATION,-17.5,FUN (-17.5),FUN (18871200)
CONSUMER SERVICES,1994,CONSUMER ELECTRONICS/VIDEO CHAINS,-17.58,BBY (33.69),BBY (1841342400)
CONSUMER SERVICES,1994,DEPARTMENT/SPECIALTY RETAIL STORES,-17.68,TGT (6.79),WMT (1322354200)
CONSUMER SERVICES,1995,CONSUMER SPECIALTIES,-17.82,TIF (28.34),TIF (155419200)
CONSUMER SERVICES,1994,CONSUMER: GREETING CARDS,-17.86,CSS (-17.86),CSS (3057700)
CONSUMER SERVICES,2005,FARMING/SEEDS/MILLING,-17.89,ANDE (72.32),STKL (86534900)
CONSUMER SERVICES,2007,HOMEBUILDING,-18.16,STRS (8.19),JOE (193030500)
CONSUMER SERVICES,2001,FOOD CHAINS,-18.28,VLGEA (84.97),KR (1746577000)
CONSUMER SERVICES,1999,PROFESSIONAL SERVICES,-18.4,GIB (113.4),NCI (175394800)
CONSUMER SERVICES,1991,HOTELS/RESORTS,-18.56,MGM (12.35),MGM (19900800)
CONSUMER SERVICES,2002,MISCELLANEOUS,-18.73,MPV (1.62),TY (30015200)
CONSUMER SERVICES,2002,DEPARTMENT/SPECIALTY RETAIL STORES,-18.78,BIG (25.4),WMT (2289039100)
CONSUMER SERVICES,1981,TRANSPORTATION SERVICES,-18.94,GATX (-18.94),GATX (19705600)
CONSUMER SERVICES,1994,SERVICES-MISC. AMUSEMENT & RECREATION,-18.98,FUN (-13.87),IGT (1075603200)
CONSUMER SERVICES,2014,MOTOR VEHICLES,-18.98,LKQ (-13.21),LKQ (523157200)
CONSUMER SERVICES,2001,PUBLISHING,-19.06,RENX (-18.0),RELX (9098800)
CONSUMER SERVICES,1996,MOVIES/ENTERTAINMENT,-19.12,RDI (22.22),MCS (5279300)
CONSUMER SERVICES,1990,RENTAL/LEASING COMPANIES,-19.13,CAR (64.81),CAR (65679600)
CONSUMER SERVICES,2017,FOOD CHAINS,-19.2,CBD (37.03),KR (3041486900)
CONSUMER SERVICES,1998,PUBLISHING,-19.2,RENX (-14.18),RELX (35959200)
CONSUMER SERVICES,2007,REAL ESTATE INVESTMENT TRUSTS,-19.54,SNR (93.02),HST (1211111300)
CONSUMER SERVICES,1995,AUTOMOTIVE AFTERMARKET,-19.57,MNRO (-19.57),MNRO (11373700)
CONSUMER SERVICES,1984,DIVERSIFIED COMMERCIAL SERVICES,-20.21,PAYX (-20.21),PAYX (159204100)
CONSUMER SERVICES,1990,BROADCASTING,-20.26,TGNA (-17.43),TGNA (257096000)
CONSUMER SERVICES,2000,NEWSPAPERS/MAGAZINES,-20.39,LEE (-2.45),GCI (218553700)
CONSUMER SERVICES,1989,RENTAL/LEASING COMPANIES,-20.41,CAR (-17.14),CAR (241320400)
CONSUMER SERVICES,2015,NEWSPAPERS/MAGAZINES,-20.52,AXR (13.58),NWSA (821102100)
CONSUMER SERVICES,2018,HOMEBUILDING,-20.56,STRS (0.34),JOE (51372100)
CONSUMER SERVICES,1991,PROFESSIONAL SERVICES,-20.59,EXPO (-20.59),EXPO (93364800)
CONSUMER SERVICES,2007,DEPARTMENT/SPECIALTY RETAIL STORES,-20.65,PSMT (74.36),WMT (4382033000)
CONSUMER SERVICES,2000,OFFICE EQUIPMENT/SUPPLIES/SERVICES,-20.66,EBF (-7.09),GWW (127935100)
CONSUMER SERVICES,1998,REAL ESTATE INVESTMENT TRUSTS,-20.7,CCI (80.77),HST (180463600)
CONSUMER SERVICES,1984,OTHER SPECIALTY STORES,-20.73,HVT (-20.73),HVT (3493800)
CONSUMER SERVICES,1998,OFFICE EQUIPMENT/SUPPLIES/SERVICES,-20.99,EBF (6.0),GWW (53884900)
CONSUMER SERVICES,2000,HOMEBUILDING,-21.36,STRS (17.65),JOE (18113700)
CONSUMER SERVICES,2008,OTHER SPECIALTY STORES,-21.5,KIRK (173.2),ODP (1541254800)
CONSUMER SERVICES,2015,RECREATIONAL PRODUCTS/TOYS,-21.59,MIK (-10.49),MIK (192551900)
CONSUMER SERVICES,2001,MARINE TRANSPORTATION,-21.65,OMEX (366.67),CCL (457980800)
CONSUMER SERVICES,1999,OTHER SPECIALTY STORES,-21.77,IAC (70.0),ODP (714269400)
CONSUMER SERVICES,2015,TELECOMMUNICATIONS EQUIPMENT,-22.0,BCOM (38.93),GOGO (251386900)
CONSUMER SERVICES,2011,PUBLISHING,-22.03,RELX (-4.3),TRI (246616200)
CONSUMER SERVICES,1999,OTHER CONSUMER SERVICES,-22.59,CECO (31.76),JCI (1119122300)
CONSUMER SERVICES,2012,BUILDING OPERATORS,-22.65,BAM (47.57),BAM (349192000)
CONSUMER SERVICES,2002,RETAIL: BUILDING MATERIALS,-22.77,TSCO (120.4),HD (2877795100)
CONSUMER SERVICES,2014,OTHER CONSUMER SERVICES,-23.31,STRA (119.31),YELP (1064019200)
CONSUMER SERVICES,2003,DIVERSIFIED COMMERCIAL SERVICES,-23.49,PAYX (28.63),PAYX (661790400)
CONSUMER SERVICES,1990,NEWSPAPERS/MAGAZINES,-23.51,GCI (-17.43),GCI (134495200)
CONSUMER SERVICES,2018,MOTOR VEHICLES,-23.55,LKQ (-18.72),LKQ (357880400)
CONSUMER SERVICES,2002,CONSUMER SPECIALTIES,-23.6,TIF (-23.29),TIF (266986100)
CONSUMER SERVICES,2007,RETAIL: BUILDING MATERIALS,-23.69,FAST (12.18),HD (4637940200)
CONSUMER SERVICES,2002,RESTAURANTS,-23.7,BJRI (27.07),SBUX (4025428000)
CONSUMER SERVICES,1990,OTHER SPECIALTY STORES,-24.08,ODP (-14.38),ODP (243171400)
CONSUMER SERVICES,1990,CONSUMER SPECIALTIES,-24.11,SIG (-24.04),TIF (137972800)
